t,speed,rpm,gear,ratio,mech,slip,tcc,locked,trip_km,fuel_pt,coolant,map,load
1787840062.7,21.90,1806.2,2,1.570,1.498,1.0481,0,False,283.44166,40.39,91.0,70.0,20.0
1787840063.2,23.54,1826.8,2,1.500,1.498,1.0013,74.49071183505265,False,283.44478,34.90,91.0,75.0,21.0
1787840063.7,25.02,1874.5,2,1.500,1.498,1.0013,77.18904702894335,False,283.44789,39.22,91.0,75.0,22.0
1787840064.2,26.77,1916.2,2,1.500,1.498,1.0013,80.78753357813115,False,283.45179,39.22,91.0,75.0,22.0
1787840064.7,28.55,1974.2,2,1.500,1.498,1.0013,83.60513889959901,False,283.45529,36.86,91.0,76.0,23.0
1787840065.2,30.11,2046.8,2,1.500,1.498,1.0013,85.04345003244435,False,283.45957,36.86,91.0,77.0,24.0
1787840065.7,31.68,2123.5,2,1.500,1.498,1.0013,86.26491843331495,False,283.46386,36.86,91.0,77.0,25.0
1787840066.2,33.36,2202.2,2,1.500,1.498,1.0013,87.59090346416174,False,283.46892,39.22,91.0,78.0,26.0
1787840066.7,35.25,2308.8,2,1.500,1.498,1.0013,88.28360330150808,False,283.47359,41.57,91.0,78.0,27.0
1787840067.2,36.86,2391.0,2,1.500,1.498,1.0013,89.12783062156525,False,283.47865,39.22,91.0,79.0,28.0
1787840067.7,38.45,2491.8,2,1.500,1.498,1.0013,89.23092325203895,False,283.48372,34.90,91.0,81.0,31.0
1787840068.2,40.32,2587.5,2,1.490,1.498,0.9947,90.10193750399016,False,283.48917,39.22,91.0,81.0,31.0
1787840068.7,42.24,2681.5,2,1.500,1.498,1.0013,91.07253834880278,False,283.49501,34.90,91.0,80.0,32.0
1787840069.2,43.95,2766.2,2,1.500,1.498,1.0013,91.85125183829636,False,283.50085,39.22,91.0,79.0,32.0
1787840069.7,45.52,2837.5,2,1.500,1.498,1.0013,92.76435346930731,False,283.50708,35.69,91.0,75.0,28.0
1787840070.2,46.65,2865.8,2,1.500,1.498,1.0013,94.12471154371343,False,283.51331,36.86,91.0,64.0,25.0
1787840070.7,47.75,2920.2,2,1.500,1.498,1.0013,94.54599102442165,False,283.51993,32.16,91.0,63.0,24.0
1787840071.2,48.70,2966.2,2,1.500,1.498,1.0013,94.93154337555406,False,283.52655,39.22,91.0,61.0,24.0
1787840071.7,49.48,3011.8,3,1.500,1.000,1.5000,0,False,283.53317,34.90,91.0,60.0,22.0
1787840072.2,50.34,2489.0,3,1.200,1.000,1.2000,0,False,283.54018,34.51,91.0,54.0,20.0
1787840072.7,51.05,2189.8,3,1.000,1.000,1.0000,89.98216450715213,False,283.54719,41.57,91.0,68.0,20.0
1787840073.2,51.77,2214.2,3,1.000,1.000,1.0000,90.25030507803325,False,283.55575,42.75,91.0,69.0,20.0
1787840073.7,52.32,2232.5,3,1.000,1.000,1.0000,90.45045166519898,False,283.56276,35.69,91.0,68.0,20.0
1787840074.2,52.86,2250.8,3,1.000,1.000,1.0000,90.64306536882064,False,283.56938,32.16,91.0,68.0,20.0
1787840074.7,53.63,2270.0,3,1.000,1.000,1.0000,91.18363869518276,False,283.57834,36.86,91.0,68.0,20.0
1787840075.2,54.11,2283.0,3,1.000,1.000,1.0000,91.48014554036898,False,283.58573,34.90,91.0,67.0,20.0
1787840075.8,54.08,2282.8,3,1.000,1.000,1.0000,91.43943963298668,False,283.59313,36.86,91.0,66.0,20.0
1787840076.3,54.22,2286.8,3,1.000,1.000,1.0000,91.5157935522859,False,283.60053,32.16,91.0,65.0,20.0
1787840076.8,54.24,2285.5,3,1.000,1.000,1.0000,91.59539965702295,False,283.60832,36.86,91.0,65.0,20.0
1787840077.3,54.34,2285.0,3,1.000,1.000,1.0000,91.79280349179126,False,283.61572,39.22,91.0,65.0,20.0
1787840077.8,54.48,2289.8,3,1.000,1.000,1.0000,91.84258777134518,False,283.62312,33.73,91.0,65.0,20.0
1787840078.3,54.42,2292.0,3,1.000,1.000,1.0000,91.64296853494905,False,283.63051,41.57,91.0,65.0,20.0
1787840078.8,54.57,2303.2,3,1.000,1.000,1.0000,91.45090216069401,False,283.63830,34.90,91.0,67.0,21.0
1787840079.3,54.42,2310.8,3,1.000,1.000,1.0000,90.90353052874971,False,283.64570,36.86,91.0,68.0,21.0
1787840079.8,54.71,2327.0,3,1.000,1.000,1.0000,90.7497423657533,False,283.65310,34.90,91.0,70.0,22.0
1787840080.3,54.64,2294.8,3,1.000,1.000,1.0000,91.90317949936075,False,283.66089,36.47,91.0,71.0,22.0
1787840080.8,54.56,2297.5,3,1.000,1.000,1.0000,91.66717847225375,False,283.66906,33.73,91.0,72.0,22.0
1787840081.3,54.86,2357.8,3,1.000,1.000,1.0000,89.79945280704167,False,283.67685,39.22,91.0,82.0,29.0
1787840081.8,54.97,2370.2,3,1.000,1.000,1.0000,89.51314294578219,False,283.68425,33.73,91.0,83.0,29.0
1787840082.3,55.19,2382.8,3,1.000,1.000,1.0000,89.39992208217187,False,283.69204,40.39,91.0,83.0,30.0
1787840082.8,55.54,2381.5,3,1.000,1.000,1.0000,90.01409386941786,False,283.69944,39.22,91.0,83.0,30.0
1787840083.3,55.77,2393.8,3,1.000,1.000,1.0000,89.9202714091651,False,283.70722,36.86,91.0,83.0,30.0
1787840083.8,55.81,2399.5,3,1.000,1.000,1.0000,89.76913452009654,False,283.71501,38.04,91.0,83.0,30.0
1787840084.3,56.14,2415.0,3,1.000,1.000,1.0000,89.72438653385466,False,283.72280,36.86,91.0,83.0,30.0
1787840084.8,56.50,2488.8,3,1.000,1.000,1.0000,87.61998655935633,False,283.73059,38.04,91.0,98.0,86.0
1787840085.3,57.08,2530.2,3,1.000,1.000,1.0000,87.07525926513483,False,283.73837,36.86,91.0,99.0,90.0
1787840085.8,57.67,2539.8,3,1.000,1.000,1.0000,87.63479030393216,False,283.74616,34.90,91.0,98.0,49.0
1787840086.3,57.25,2246.8,3,1.000,1.000,1.0000,98.35036252291252,False,283.75434,39.22,91.0,46.0,6.0
1787840086.8,56.34,2155.8,3,1.000,1.000,1.0000,100,False,283.76368,33.73,91.0,34.0,6.0
1787840087.3,55.39,2160.2,3,1.000,1.000,1.0000,98.97414923833762,False,283.77029,38.04,91.0,33.0,7.0
1787840087.8,54.76,2158.0,3,1.000,1.000,1.0000,97.93713515051016,False,283.77769,32.55,91.0,34.0,8.0
1787840088.3,54.32,2215.8,3,1.000,1.000,1.0000,94.61810362481837,False,283.78547,36.86,91.0,51.0,17.0
1787840088.8,54.26,2263.2,3,1.000,1.000,1.0000,92.53424478116537,False,283.79287,39.22,91.0,61.0,19.0
1787840089.4,54.48,2281.8,3,1.000,1.000,1.0000,92.15613751507715,False,283.80027,34.12,91.0,64.0,18.0
1787840089.9,54.35,2133.8,4,1.000,0.726,1.3774,0,False,283.80767,35.69,91.0,46.0,0.0
1787840090.4,53.75,1887.8,4,0.940,0.726,1.2948,0,False,283.81546,31.76,91.0,24.0,0.0
1787840090.9,53.16,1542.0,4,0.800,0.726,1.1019,0,False,283.82285,39.22,91.0,22.0,0.0
1787840091.4,52.62,1354.2,4,0.730,0.726,1.0055,100,False,283.82986,31.76,91.0,24.0,0.0
1787840091.9,51.92,1399.2,4,0.720,0.726,0.9917,100,False,283.83726,35.69,91.0,25.0,3.0
1787840092.4,51.60,1460.2,4,0.730,0.726,1.0055,99.01324406337405,False,283.84427,34.90,91.0,28.0,7.0
1787840092.9,51.28,1564.8,4,0.730,0.726,1.0055,91.83665853788908,False,283.85167,36.86,91.0,43.0,11.0
1787840093.4,51.21,1611.5,4,0.720,0.726,0.9917,89.05073579699366,False,283.85868,39.22,91.0,52.0,12.0
1787840093.9,50.79,1422.2,4,0.730,0.726,1.0055,100,False,283.86647,34.12,91.0,31.0,0.0
1787840094.4,50.18,1243.0,4,0.730,0.726,1.0055,100,False,283.87347,36.86,91.0,25.0,0.0
1787840094.9,49.83,1131.5,4,0.730,0.726,1.0055,100,False,283.88048,34.12,91.0,26.0,0.0
1787840095.4,49.18,1052.8,4,0.730,0.726,1.0055,100,False,283.88710,39.22,91.0,27.0,0.0
1787840095.9,48.41,1050.8,4,0.730,0.726,1.0055,100,False,283.89372,32.94,91.0,28.0,2.0
1787840096.4,47.86,1431.8,4,0.730,0.726,1.0055,93.66931572527915,False,283.90073,35.69,91.0,37.0,7.0
1787840096.9,47.66,1449.8,4,0.730,0.726,1.0055,92.12458532250609,False,283.90735,40.39,91.0,43.0,8.0
1787840097.4,47.70,1468.5,4,0.720,0.726,0.9917,91.01988308407729,False,283.91358,34.12,91.0,46.0,9.0
1787840097.9,47.50,1483.8,4,0.720,0.726,0.9917,89.70194596500782,False,283.92020,38.04,91.0,49.0,10.0
1787840098.4,47.23,1494.2,4,0.730,0.726,1.0055,88.57466406519623,False,283.92682,32.94,91.0,51.0,11.0
1787840098.9,47.66,1344.5,4,0.730,0.726,1.0055,99.37450643852733,True,283.93344,38.04,91.0,56.0,11.0
1787840099.4,47.59,1338.2,4,0.730,0.726,1.0055,99.70891000945963,True,283.94006,32.94,91.0,59.0,12.0
1787840099.9,47.69,1342.8,4,0.730,0.726,1.0055,99.57044614481006,True,283.94668,36.86,91.0,65.0,13.0
1787840100.4,48.05,1350.8,4,0.730,0.726,1.0055,99.74107214047511,True,283.95330,34.90,91.0,70.0,15.0
1787840100.9,48.35,1358.2,4,0.720,0.726,0.9917,99.8349521242648,True,283.95992,36.86,91.0,74.0,15.0
1787840101.4,48.80,1365.0,4,0.720,0.726,0.9917,100,True,283.96849,39.22,91.0,76.0,16.0
1787840101.9,48.98,1376.5,4,0.720,0.726,0.9917,99.81543147406755,True,283.97549,35.69,91.0,78.0,17.0
1787840102.4,49.55,1392.2,4,0.730,0.726,1.0055,99.84233271409487,True,283.98211,39.22,91.0,79.0,17.0
1787840102.9,49.91,1402.5,4,0.730,0.726,1.0055,99.83697724415578,True,283.98912,34.90,91.0,80.0,17.0
1787840103.4,50.45,1414.2,4,0.720,0.726,0.9917,100,True,283.99613,41.57,91.0,80.0,18.0
1787840103.9,50.91,1430.5,4,0.730,0.726,1.0055,99.85196047525415,True,284.00314,32.94,91.0,81.0,18.0
1787840104.5,51.31,1439.2,4,0.730,0.726,1.0055,100,True,284.01015,36.86,91.0,81.0,18.0
1787840105.0,52.05,1459.2,4,0.730,0.726,1.0055,100,True,284.01716,39.22,91.0,81.0,19.0
1787840105.5,52.46,1477.5,4,0.720,0.726,0.9917,99.63675602998583,True,284.02456,36.86,91.0,82.0,19.0
1787840106.0,52.78,1482.5,4,0.730,0.726,1.0055,99.91648741667865,True,284.03157,39.22,91.0,83.0,20.0
1787840106.5,52.89,1486.0,4,0.720,0.726,0.9917,99.86016617303108,True,284.03896,34.90,91.0,54.0,0.0
1787840107.0,52.33,1471.8,4,0.730,0.726,1.0055,99.75066666614043,True,284.04636,36.86,91.0,28.0,0.0
1787840107.5,51.86,1455.5,4,0.730,0.726,1.0055,99.96301648120135,True,284.05337,32.94,91.0,24.0,0.0
1787840108.0,51.25,1433.8,4,0.720,0.726,0.9917,100,True,284.06077,36.86,91.0,23.0,0.0
1787840108.5,50.36,1410.8,4,0.730,0.726,1.0055,100,True,284.06856,32.94,91.0,24.0,0.0
1787840109.0,49.66,1386.8,4,0.730,0.726,1.0055,100,True,284.07518,35.69,91.0,24.0,0.0
1787840109.5,48.96,1364.5,4,0.730,0.726,1.0055,100,True,284.08219,36.86,91.0,24.0,0.0
1787840110.0,48.35,1336.0,4,0.730,0.726,1.0055,100,True,284.08881,34.90,91.0,24.0,0.0
1787840110.5,47.60,1309.5,4,0.730,0.726,1.0055,100,True,284.09543,39.22,91.0,24.0,0.0
1787840111.0,46.95,1289.5,4,0.730,0.726,1.0055,100,True,284.10205,32.94,91.0,24.0,4.0
1787840111.5,46.69,1504.5,4,0.730,0.726,1.0055,86.98132849854487,True,284.10866,36.86,91.0,49.0,13.0
1787840112.0,46.90,1539.0,4,0.730,0.726,1.0055,86.10462210015083,True,284.11489,34.90,91.0,57.0,13.0
1787840112.5,47.02,1549.5,4,0.730,0.726,1.0055,86.4395264199102,True,284.12151,40.39,91.0,58.0,13.0
1787840113.0,46.95,1551.8,4,0.730,0.726,1.0055,86.82836944793021,True,284.12813,36.86,91.0,58.0,13.0
1787840113.5,47.26,1554.8,4,0.730,0.726,1.0055,87.86964833688123,True,284.13436,35.69,91.0,58.0,13.0
1787840114.0,47.38,1557.8,4,0.730,0.726,1.0055,88.5287419966146,True,284.14098,38.04,91.0,58.0,13.0
1787840114.5,47.49,1568.0,4,0.730,0.726,1.0055,88.70733055449413,True,284.14760,36.86,91.0,59.0,10.0
1787840115.0,47.53,1314.5,4,0.730,0.726,1.0055,100,True,284.15422,36.86,91.0,32.0,0.0
1787840115.5,46.99,1097.5,4,0.730,0.726,1.0055,100,True,284.16084,34.90,91.0,25.0,0.0
1787840116.0,46.44,1059.8,4,0.730,0.726,1.0055,100,True,284.16785,34.90,91.0,32.0,0.0
1787840116.5,45.93,942.0,4,0.730,0.726,1.0055,100,True,284.17447,35.69,91.0,33.0,1.0
1787840117.0,44.93,864.8,4,0.720,0.726,0.9917,100,True,284.18070,34.51,90.0,38.0,1.0
1787840117.5,44.50,865.8,4,0.720,0.726,0.9917,100,True,284.18810,34.51,90.0,40.0,0.0
1787840118.0,43.77,837.2,4,0.730,0.726,1.0055,100,True,284.19394,33.73,90.0,39.0,0.0
1787840118.5,43.41,826.8,4,0.730,0.726,1.0055,100,True,284.20017,36.86,90.0,40.0,0.0
1787840119.0,42.73,814.8,4,0.720,0.726,0.9917,100,True,284.20601,34.12,90.0,40.0,0.0
1787840119.5,41.94,808.2,4,0.730,0.726,1.0055,100,True,284.21185,34.12,90.0,39.0,0.0
1787840120.0,41.29,806.8,4,0.730,0.726,1.0055,100,True,284.21769,34.90,90.0,39.0,0.0
1787840120.6,40.87,796.5,4,0.730,0.726,1.0055,100,True,284.22353,34.90,90.0,39.0,0.0
1787840121.1,40.40,798.0,4,0.730,0.726,1.0055,100,True,284.22899,35.69,90.0,39.0,0.0
1787840121.6,39.69,796.0,4,0.720,0.726,0.9917,100,True,284.23444,34.90,90.0,39.0,0.0
1787840122.1,39.10,789.2,4,0.730,0.726,1.0055,100,True,284.23989,34.90,90.0,39.0,0.0
1787840122.6,37.71,783.0,4,0.730,0.726,1.0055,100,True,284.24534,34.90,90.0,40.0,0.0
1787840123.1,35.23,767.8,4,0.730,0.726,1.0055,100,True,284.25040,30.59,90.0,40.0,0.0
1787840123.6,32.84,748.0,4,0.730,0.726,1.0055,100,True,284.25507,34.51,90.0,41.0,0.0
1787840124.1,30.20,742.5,4,0.730,0.726,1.0055,100,True,284.25936,31.76,90.0,42.0,0.0
1787840124.6,28.61,739.2,4,0.730,0.726,1.0055,99.51958468463336,True,284.26442,33.73,90.0,42.0,0.0
1787840125.1,27.21,726.8,4,0.730,0.726,1.0055,96.2953527811128,True,284.26831,34.12,90.0,43.0,0.0
1787840125.6,25.30,715.2,3,0.730,1.000,0.7300,0,False,284.27182,32.16,90.0,43.0,0.0
1787840126.1,22.89,733.2,3,0.940,1.000,0.9400,0,False,284.27532,34.90,90.0,43.0,0.0
1787840126.6,21.06,737.2,3,1.000,1.000,1.0000,0,False,284.27844,29.41,90.0,42.0,0.0
1787840127.1,20.51,729.0,3,1.000,1.000,1.0000,99.66357817509342,False,284.28116,43.92,91.0,42.0,0.0
1787840127.6,19.77,725.2,3,1.000,1.000,1.0000,0,False,284.28389,30.59,91.0,42.0,0.0
1787840128.1,19.28,720.0,3,1.000,1.000,1.0000,0,False,284.28661,39.22,91.0,42.0,0.0
1787840128.6,19.06,716.0,3,1.000,1.000,1.0000,0,False,284.28934,35.69,91.0,42.0,0.0
1787840129.1,18.57,714.2,3,1.000,1.000,1.0000,0,False,284.29207,39.22,91.0,43.0,0.0
1787840129.6,18.21,709.2,3,1.000,1.000,1.0000,0,False,284.29440,46.27,91.0,43.0,0.0
1787840130.1,17.80,700.8,3,1.000,1.000,1.0000,0,False,284.29713,30.59,91.0,43.0,0.0
1787840130.6,17.02,697.8,3,1.000,1.000,1.0000,0,False,284.29985,35.29,91.0,44.0,0.0
1787840131.1,16.05,711.0,3,1.000,1.000,1.0000,0,False,284.30219,32.16,91.0,48.0,0.0
1787840131.6,14.95,735.5,3,1.010,1.000,1.0100,0,False,284.30414,42.75,91.0,44.0,0.0
1787840132.1,13.62,725.2,3,1.050,1.000,1.0500,0,False,284.30647,31.76,91.0,41.0,0.0
1787840132.6,12.10,705.8,3,0.950,1.000,0.9500,0,False,284.30803,35.69,91.0,39.0,0.0
1787840133.2,10.53,682.2,1,1.000,2.816,0.3551,0,False,284.30959,32.94,91.0,39.0,0.0
1787840133.7,9.95,695.0,1,1.350,2.816,0.4794,0,False,284.31115,34.12,91.0,42.0,0.0
1787840134.2,9.74,753.2,1,1.850,2.816,0.6570,0,False,284.31231,41.57,91.0,40.0,0.0
1787840134.7,9.59,740.0,1,1.930,2.816,0.6854,0,False,284.31387,32.16,91.0,36.0,0.0
1787840135.2,9.38,728.5,1,1.930,2.816,0.6854,0,False,284.31504,39.22,91.0,35.0,0.0
1787840135.7,9.21,723.0,1,1.940,2.816,0.6889,0,False,284.31621,27.45,91.0,35.0,0.0
1787840136.2,8.96,724.2,1,2.010,2.816,0.7138,0,False,284.31777,39.22,91.0,34.0,0.0
1787840136.7,8.80,727.5,1,2.040,2.816,0.7244,0,False,284.31893,30.59,91.0,34.0,0.0
1787840137.2,8.69,725.8,1,2.070,2.816,0.7351,0,False,284.32010,43.92,91.0,34.0,2.0
1787840137.7,8.48,825.2,1,2.220,2.816,0.7884,0,False,284.32127,38.04,91.0,42.0,5.0
1787840138.2,8.65,1112.5,1,2.800,2.816,0.9943,0,False,284.32244,35.69,91.0,44.0,6.0
1787840138.7,9.24,1149.2,1,2.820,2.816,1.0014,0,False,284.32361,40.39,91.0,42.0,6.0
1787840139.2,9.87,1226.8,1,2.810,2.816,0.9979,0,False,284.32516,32.16,91.0,44.0,9.0
1787840139.7,10.77,1355.2,1,2.810,2.816,0.9979,0,False,284.32633,38.04,91.0,49.0,11.0
1787840140.2,11.83,1474.5,1,2.810,2.816,0.9979,0,False,284.32789,32.16,91.0,53.0,12.0
1787840140.7,13.08,1590.8,1,2.810,2.816,0.9979,0,False,284.32945,43.92,91.0,54.0,12.0
1787840141.2,14.22,1704.5,2,0.260,1.498,0.1736,0,False,284.33139,34.90,91.0,54.0,12.0
1787840141.7,15.30,1810.5,2,0.260,1.498,0.1736,0,False,284.33334,47.06,91.0,53.0,12.0
1787840142.2,16.29,1823.5,2,2.520,1.498,1.6822,0,False,284.33568,39.22,91.0,52.0,12.0
1787840142.7,17.53,1422.5,2,1.490,1.498,0.9947,0,False,284.33801,32.94,91.0,58.0,13.0
1787840143.2,18.59,1464.0,2,1.490,1.498,0.9947,0,False,284.34035,36.86,91.0,63.0,13.0
1787840143.7,19.64,1500.0,2,1.500,1.498,1.0013,0,False,284.34346,31.76,91.0,63.0,13.0
1787840144.2,20.41,1409.0,3,1.500,1.000,1.5000,0,False,284.34619,38.04,91.0,55.0,0.0
1787840144.7,20.43,1412.8,3,1.680,1.000,1.6800,0,False,284.34931,31.76,91.0,36.0,8.0
1787840145.2,20.79,1119.2,3,1.000,1.000,1.0000,65.80777863613578,False,284.35203,40.39,91.0,45.0,9.0
1787840145.8,21.14,1229.2,3,1.000,1.000,1.0000,60.92022966763563,False,284.35476,30.59,91.0,53.0,11.0
1787840146.3,21.62,1345.0,3,1.000,1.000,1.0000,56.948100322852625,False,284.35787,38.04,91.0,60.0,13.0
1787840146.8,22.40,1441.2,3,1.000,1.000,1.0000,55.0495923966741,False,284.36099,38.04,91.0,65.0,14.0
1787840147.3,23.13,1477.8,3,1.000,1.000,1.0000,55.43360606895341,False,284.36488,43.92,91.0,67.0,14.0
1787840147.8,23.71,1426.0,3,1.000,1.000,1.0000,58.885944236383544,False,284.36800,38.04,91.0,70.0,15.0
1787840148.3,24.36,1441.2,3,1.000,1.000,1.0000,59.86643173138308,False,284.37150,31.37,91.0,72.0,15.0
1787840148.8,25.17,1477.8,3,1.000,1.000,1.0000,60.32322044061765,False,284.37462,40.39,91.0,74.0,15.0
1787840149.3,26.01,1498.2,3,1.000,1.000,1.0000,61.483662569789246,False,284.37812,33.73,91.0,75.0,15.0
1787840149.8,26.78,1520.0,3,1.000,1.000,1.0000,62.403995142648654,False,284.38201,42.75,91.0,77.0,16.0
1787840150.3,27.49,1587.5,3,1.000,1.000,1.0000,61.32914611456436,False,284.38552,33.33,91.0,79.0,18.0
1787840150.8,28.48,1611.8,3,1.000,1.000,1.0000,62.59301003097805,False,284.38941,36.86,91.0,79.0,19.0
1787840151.3,29.47,1640.5,3,1.000,1.000,1.0000,63.63354983622416,False,284.39331,36.86,91.0,79.0,19.0
1787840151.8,30.35,1664.0,3,1.000,1.000,1.0000,64.59739546094795,False,284.39759,38.04,91.0,79.0,19.0
1787840152.3,31.24,1679.8,3,1.000,1.000,1.0000,65.86838708301374,False,284.40187,39.22,91.0,79.0,19.0
1787840152.8,32.28,1703.5,3,1.000,1.000,1.0000,67.12285669495816,False,284.40616,34.12,91.0,79.0,19.0
1787840153.3,32.93,1706.2,3,1.000,1.000,1.0000,68.34842777336966,False,284.41083,36.86,91.0,79.0,19.0
1787840153.8,34.01,1729.0,3,1.000,1.000,1.0000,69.66668137821807,False,284.41511,35.69,91.0,78.0,19.0
1787840154.3,34.68,1576.5,3,1.000,1.000,1.0000,77.91669511027996,False,284.41978,42.75,91.0,63.0,4.0
1787840154.8,34.82,1436.0,3,1.000,1.000,1.0000,85.89781066819506,False,284.42485,32.16,91.0,50.0,10.0
1787840155.3,34.95,1491.2,3,1.000,1.000,1.0000,83.02411586435313,False,284.42952,34.90,90.0,55.0,12.0
1787840155.8,35.02,1551.8,3,1.000,1.000,1.0000,79.93551868168896,False,284.43419,38.04,91.0,61.0,14.0
1787840156.3,35.46,1645.5,3,1.000,1.000,1.0000,76.3284167854678,False,284.43925,36.86,91.0,64.0,15.0
1787840156.8,35.99,1672.8,3,1.000,1.000,1.0000,76.21253095345621,False,284.44509,41.57,90.0,65.0,15.0
1787840157.3,36.83,1700.0,3,1.000,1.000,1.0000,76.74104093615169,False,284.45016,34.90,90.0,66.0,16.0
1787840157.8,37.26,1522.8,3,1.000,1.000,1.0000,86.74062023414251,True,284.45522,32.94,90.0,69.0,16.0
1787840158.3,38.12,1480.0,3,1.000,1.000,1.0000,91.7897144256512,True,284.46067,32.94,90.0,76.0,17.0
1787840158.8,38.76,1491.2,3,1.000,1.000,1.0000,93.00115206982515,True,284.46651,41.57,90.0,62.0,3.0
1787840159.3,38.56,1576.0,3,1.000,1.000,1.0000,87.80481657993955,False,284.47196,31.76,90.0,44.0,10.0
1787840159.8,38.89,1628.5,3,1.000,1.000,1.0000,85.69575610129183,False,284.47741,34.90,90.0,44.0,10.0
1787840160.4,38.70,1638.2,3,1.000,1.000,1.0000,84.76410989384422,False,284.48248,36.86,90.0,46.0,11.0
1787840160.9,38.93,1657.8,3,1.000,1.000,1.0000,84.26487572228741,False,284.48793,34.51,90.0,50.0,11.0
1787840161.4,39.05,1669.5,3,1.000,1.000,1.0000,83.92973121602888,False,284.49338,42.75,90.0,51.0,11.0
1787840161.9,39.37,1618.2,3,1.000,1.000,1.0000,87.28625439429827,False,284.49883,32.16,90.0,52.0,11.0
1787840162.4,39.53,1536.8,3,1.000,1.000,1.0000,92.74589214011235,True,284.50428,41.57,90.0,55.0,12.0
1787840162.9,39.96,1544.8,3,1.000,1.000,1.0000,93.59911566085077,True,284.50973,31.76,90.0,57.0,12.0
1787840163.4,40.27,1558.5,3,1.000,1.000,1.0000,93.84133162115455,True,284.51518,44.71,90.0,58.0,9.0
1787840163.9,40.16,1524.2,3,1.000,1.000,1.0000,95.96962238136953,True,284.52064,34.51,90.0,34.0,0.0
1787840164.4,39.37,1520.5,3,1.000,1.000,1.0000,94.56741832433185,True,284.52609,36.86,90.0,25.0,0.0
1787840164.9,38.65,1488.2,3,1.000,1.000,1.0000,95.1268104593739,True,284.53154,36.86,90.0,24.0,0.0
1787840165.4,37.75,1456.0,3,1.000,1.000,1.0000,95.21198059012835,True,284.53699,32.94,90.0,24.0,0.0
1787840165.9,37.06,1425.8,3,1.000,1.000,1.0000,95.67178790949059,True,284.54205,36.86,90.0,24.0,0.0
1787840166.4,36.20,1393.8,3,1.000,1.000,1.0000,95.83261888706913,True,284.54711,30.59,90.0,24.0,0.0
1787840166.9,35.21,1358.5,3,1.000,1.000,1.0000,95.82657691535731,True,284.55218,34.90,90.0,24.0,0.0
1787840167.4,33.87,1299.0,3,1.000,1.000,1.0000,96.5811155218012,True,284.55685,32.16,91.0,24.0,0.0
1787840167.9,31.20,1201.0,3,1.000,1.000,1.0000,96.42510248124901,True,284.56230,36.86,90.0,24.0,0.0
1787840168.4,27.77,1069.2,3,1.000,1.000,1.0000,96.4183513593539,True,284.56658,30.59,90.0,25.0,0.0
1787840168.9,23.79,888.2,3,1.000,1.000,1.0000,99.42811867312764,True,284.57009,27.45,90.0,27.0,0.0
1787840169.4,19.91,785.2,3,1.000,1.000,1.0000,0,True,284.57320,31.76,91.0,31.0,0.0
1787840169.9,16.36,731.5,3,1.030,1.000,1.0300,0,False,284.57593,31.76,90.0,37.0,0.0
1787840170.4,13.66,746.5,3,0.980,1.000,0.9800,0,False,284.57827,32.16,90.0,45.0,0.0
1787840170.9,13.46,730.8,3,1.000,1.000,1.0000,0,False,284.58021,25.49,90.0,50.0,0.0
1787840171.4,13.20,791.2,3,0.990,1.000,0.9900,0,False,284.58216,20.00,90.0,55.0,0.0
1787840171.9,13.29,773.2,3,1.070,1.000,1.0700,0,False,284.58411,13.33,90.0,50.0,0.0
1787840172.4,13.39,766.2,3,0.990,1.000,0.9900,0,False,284.58605,27.45,90.0,46.0,0.0
1787840172.9,13.46,848.8,3,0.990,1.000,0.9900,0,False,284.58761,34.90,90.0,49.0,5.0
1787840173.5,14.20,1314.0,3,1.020,1.000,1.0200,0,False,284.58956,34.51,90.0,69.0,14.0
1787840174.0,15.42,1509.8,3,1.000,1.000,1.0000,0,False,284.59189,39.22,90.0,67.0,14.0
1787840174.5,16.73,1455.5,3,0.990,1.000,0.9900,0,False,284.59384,34.12,90.0,67.0,14.0
1787840175.0,18.14,1468.8,3,1.000,1.000,1.0000,0,False,284.59657,34.12,90.0,70.0,14.0
1787840175.5,18.91,1207.8,3,1.000,1.000,1.0000,0,False,284.59890,31.76,90.0,51.0,0.0
1787840176.0,19.24,954.2,3,1.000,1.000,1.0000,0,False,284.60163,31.76,90.0,43.0,0.0
1787840176.5,19.32,820.8,3,1.000,1.000,1.0000,0,False,284.60435,31.76,90.0,41.0,4.0
1787840177.0,19.47,1184.5,3,0.990,1.000,0.9900,0,False,284.60708,36.86,90.0,60.0,14.0
1787840177.5,20.50,1600.2,3,1.000,1.000,1.0000,47.57297018146684,False,284.60981,36.86,90.0,75.0,22.0
1787840178.0,22.34,1766.0,3,1.000,1.000,1.0000,46.966170315969315,False,284.61253,43.92,90.0,81.0,23.0
1787840178.5,23.93,1662.2,3,1.000,1.000,1.0000,53.449330010858176,False,284.61565,35.29,90.0,81.0,20.0
1787840179.0,25.36,1634.2,3,1.000,1.000,1.0000,57.625518860892704,False,284.61915,36.47,90.0,81.0,21.0
1787840179.5,26.38,1669.0,3,1.000,1.000,1.0000,58.678285252884514,False,284.62266,41.57,90.0,84.0,23.0
1787840180.0,27.50,1695.5,3,1.000,1.000,1.0000,60.23038810655996,False,284.62655,33.73,90.0,85.0,24.0
1787840180.5,28.68,1747.5,3,1.000,1.000,1.0000,60.94542364151296,False,284.63044,38.04,90.0,86.0,25.0
