t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,coolant,map,load
1787920130.8,21.16,872.2,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.46,109120,400.27149,14.90,90.0,40.0,0.0
1787920131.0,20.96,864.8,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.46,109120,400.27266,14.90,90.0,40.0,0.0
1787920131.2,20.89,889.2,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.46,109120,400.27382,14.90,90.0,42.0,0.0
1787920131.4,20.37,878.0,2,1.490,1.498,0.9947,100,False,False,S,False,74.7,13.57,109120,400.27499,13.73,90.0,41.0,12.0
1787920131.6,20.28,1178.0,2,1.500,1.498,1.0013,99.09354564516129,False,False,S,False,74.7,13.57,109120,400.27577,14.12,90.0,51.0,19.0
1787920131.8,20.59,1504.0,2,1.520,1.498,1.0147,78.81032780585106,False,False,S,False,74.7,13.57,109120,400.27772,12.94,90.0,72.0,20.0
1787920132.0,20.96,1610.5,2,1.500,1.498,1.0013,74.90308808444583,False,False,S,False,74.7,13.57,109120,400.27889,13.73,90.0,78.0,18.0
1787920132.2,21.46,1637.2,2,1.490,1.498,0.9947,75.43691028248588,False,False,S,False,74.7,13.57,109120,400.28006,17.25,90.0,75.0,0.0
1787920132.4,21.79,1408.5,2,1.500,1.498,1.0013,89.02658668796593,False,False,S,False,74.7,13.57,109120,400.28122,20.00,90.0,55.0,0.0
1787920132.6,21.71,1267.2,2,1.500,1.498,1.0013,98.59768029986192,False,False,S,False,74.7,13.57,109120,400.28239,20.00,90.0,43.0,0.0
1787920132.8,21.88,1207.5,2,1.490,1.498,0.9947,100,False,False,S,False,74.7,13.57,109120,400.28356,16.08,90.0,38.0,0.0
1787920133.0,21.69,1122.2,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.57,109120,400.28512,13.73,90.0,35.0,0.0
1787920133.2,21.33,1009.5,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.57,109120,400.28629,11.76,90.0,35.0,0.0
1787920133.4,21.24,915.8,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.57,109120,400.28745,14.51,90.0,35.0,0.0
1787920133.7,20.96,877.0,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.57,109120,400.28901,16.47,90.0,42.0,0.0
1787920133.9,20.77,853.5,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.57,109120,400.29018,15.69,90.0,42.0,0.0
1787920134.1,20.66,857.0,2,1.490,1.498,0.9947,100,False,False,S,False,74.7,13.57,109120,400.29135,16.47,90.0,42.0,0.0
1787920134.3,20.35,842.5,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.57,109120,400.29252,15.69,90.0,43.0,0.0
1787920134.5,20.20,845.2,2,1.500,1.498,1.0013,100,False,False,S,False,74.7,13.57,109120,400.29368,15.69,90.0,43.0,0.0
1787920134.7,19.90,851.0,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.29485,13.33,90.0,42.0,0.0
1787920134.9,19.70,845.5,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.29563,15.29,90.0,41.0,0.0
1787920135.1,19.70,830.5,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.29680,14.90,90.0,39.0,0.0
1787920135.3,19.44,896.2,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.29797,14.51,90.0,37.0,0.0
1787920135.5,19.08,896.2,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.29914,14.90,90.0,35.0,0.0
1787920135.7,18.70,865.2,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.29991,14.90,90.0,35.0,0.0
1787920135.9,17.92,858.0,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.30108,13.33,90.0,33.0,0.0
1787920136.1,17.41,843.5,2,1.490,1.498,0.9947,0,False,False,S,False,74.7,13.57,109120,400.30225,12.94,90.0,32.0,0.0
1787920136.3,16.65,819.5,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.57,109120,400.30303,12.55,90.0,33.0,0.0
1787920136.5,16.15,823.0,2,1.490,1.498,0.9947,0,False,False,S,False,74.7,13.57,109120,400.30381,8.63,90.0,34.0,0.0
1787920136.7,15.34,816.0,2,1.490,1.498,0.9947,0,False,False,S,False,74.7,13.57,109120,400.30498,9.02,90.0,33.0,0.0
1787920136.9,15.18,787.5,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.47,109120,400.30575,8.63,90.0,33.0,0.0
1787920137.1,14.99,819.5,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.47,109120,400.30653,8.63,91.0,39.0,0.0
1787920137.3,14.63,827.5,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.47,109120,400.30731,19.61,91.0,38.0,0.0
1787920137.5,14.31,807.0,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.47,109120,400.30809,16.47,91.0,36.0,0.0
1787920137.7,13.73,777.5,2,1.510,1.498,1.0080,0,False,False,S,False,74.7,13.47,109120,400.30887,21.96,91.0,36.0,0.0
1787920137.9,13.05,796.0,2,1.510,1.498,1.0080,0,False,False,S,False,74.7,13.47,109120,400.30965,12.16,91.0,39.0,0.0
1787920138.1,12.54,772.2,2,1.520,1.498,1.0147,0,False,False,S,False,74.7,13.47,109120,400.31043,14.90,91.0,39.0,0.0
1787920138.3,11.93,751.8,2,1.500,1.498,1.0013,0,False,False,S,False,74.7,13.47,109120,400.31121,13.73,91.0,38.0,0.0
1787920138.5,11.32,731.8,1,1.510,2.816,0.5362,0,False,False,S,True,74.7,13.47,109120,400.31160,12.94,91.0,37.0,0.0
1787920138.7,10.80,721.0,1,1.510,2.816,0.5362,0,False,False,S,True,74.7,13.47,109120,400.31237,12.94,91.0,38.0,0.0
1787920138.9,10.58,718.8,1,1.570,2.816,0.5575,0,False,False,S,True,74.7,13.47,109120,400.31276,14.51,91.0,40.0,0.0
1787920139.1,10.40,757.5,1,1.710,2.816,0.6072,0,False,False,S,True,74.7,13.47,109120,400.31354,17.65,91.0,43.0,0.0
1787920139.3,10.02,757.5,1,1.870,2.816,0.6641,0,False,False,S,True,74.7,13.47,109120,400.31393,16.86,91.0,42.0,0.0
1787920139.5,9.37,753.5,1,1.980,2.816,0.7031,0,False,False,S,True,74.7,13.47,109120,400.31471,16.47,91.0,38.0,0.0
1787920139.8,8.29,733.0,1,2.160,2.816,0.7670,0,False,False,S,True,74.7,13.54,109120,400.31549,12.55,91.0,37.0,0.0
1787920140.0,7.44,720.2,1,2.280,2.816,0.8097,0,False,False,S,True,74.7,13.54,109120,400.31588,12.16,91.0,36.0,0.0
1787920140.2,6.59,717.2,1,2.540,2.816,0.9020,0,False,False,S,True,74.7,13.54,109120,400.31627,8.63,91.0,36.0,0.0
1787920140.4,6.05,706.0,1,2.780,2.816,0.9872,0,False,False,S,False,74.7,13.54,109120,400.31666,12.94,91.0,36.0,0.0
1787920140.6,5.82,698.0,1,2.790,2.816,0.9908,0,False,False,S,False,74.7,13.54,109120,400.31705,14.90,91.0,38.0,0.0
1787920140.8,5.52,699.0,1,2.800,2.816,0.9943,0,False,False,S,False,74.7,13.54,109120,400.31705,17.65,91.0,39.0,0.0
1787920141.0,5.13,700.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.54,109120,400.31744,18.82,91.0,41.0,0.0
1787920141.2,4.58,712.5,1,2.800,2.816,0.9943,0,False,False,S,False,74.7,13.54,109120,400.31783,14.51,91.0,44.0,0.0
1787920141.4,4.05,721.8,1,3.010,2.816,1.0689,0,False,False,S,False,74.7,13.54,109120,400.31822,13.73,91.0,44.0,0.0
1787920141.6,3.51,721.5,1,2.790,2.816,0.9908,0,False,False,S,False,74.7,13.54,109120,400.31822,8.63,91.0,43.0,0.0
1787920141.8,3.01,710.2,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.54,109120,400.31860,12.16,91.0,43.0,0.0
1787920142.0,2.46,707.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.54,109120,400.31860,14.12,91.0,43.0,0.0
1787920142.2,1.96,709.0,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.54,109120,400.31860,16.08,91.0,43.0,0.0
1787920142.4,1.60,704.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31899,18.82,91.0,43.0,0.0
1787920142.6,1.52,698.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31899,14.90,91.0,43.0,0.0
1787920142.8,1.71,695.0,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31899,14.90,91.0,43.0,0.0
1787920143.0,1.95,684.0,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31899,14.51,91.0,44.0,0.0
1787920143.2,2.23,712.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31938,15.69,91.0,50.0,0.0
1787920143.4,2.57,770.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31938,14.90,91.0,50.0,0.0
1787920143.6,2.89,785.2,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31938,16.86,91.0,54.0,0.0
1787920143.8,3.28,809.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31977,16.47,91.0,56.0,0.0
1787920144.0,3.61,794.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.53,109120,400.31977,16.86,91.0,55.0,0.0
1787920144.2,3.86,798.5,1,2.750,2.816,0.9766,0,False,False,S,False,74.7,13.53,109120,400.32016,16.47,91.0,55.0,0.0
1787920144.4,4.13,798.5,1,2.700,2.816,0.9588,0,False,False,S,False,74.7,13.53,109120,400.32016,15.29,91.0,54.0,1.0
1787920144.6,4.30,812.8,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.53,109120,400.32055,14.90,91.0,54.0,3.0
1787920144.8,4.65,939.2,1,2.790,2.816,0.9908,0,False,False,S,False,74.7,13.53,109120,400.32094,14.90,91.0,54.0,4.0
1787920145.0,5.09,1056.0,1,2.850,2.816,1.0121,0,False,False,S,False,74.7,13.53,109120,400.32094,15.69,91.0,57.0,5.0
1787920145.2,5.83,1145.8,1,2.830,2.816,1.0050,0,False,False,S,False,74.7,13.65,109120,400.32133,18.82,91.0,54.0,0.0
1787920145.5,6.46,1110.5,1,2.800,2.816,0.9943,0,False,False,S,False,74.7,13.65,109120,400.32172,15.29,91.0,47.0,0.0
1787920145.7,6.76,1032.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.65,109120,400.32211,17.25,91.0,42.0,0.0
1787920145.9,7.05,933.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.65,109120,400.32250,18.82,91.0,38.0,0.0
1787920146.1,7.22,850.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.65,109120,400.32289,12.94,91.0,37.0,0.0
1787920146.3,7.19,785.2,1,2.750,2.816,0.9766,0,False,False,S,False,74.7,13.65,109120,400.32367,13.73,91.0,35.0,0.0
1787920146.5,7.17,754.2,1,2.600,2.816,0.9233,0,False,False,S,False,74.7,13.65,109120,400.32406,14.51,91.0,37.0,0.0
1787920146.7,7.17,756.0,1,2.400,2.816,0.8523,0,False,False,S,False,74.7,13.65,109120,400.32445,17.25,91.0,37.0,0.0
1787920146.9,7.29,754.8,1,2.420,2.816,0.8594,0,False,False,S,False,74.7,13.65,109120,400.32483,13.73,91.0,39.0,0.0
1787920147.1,7.43,785.0,1,2.480,2.816,0.8807,0,False,False,S,False,74.7,13.65,109120,400.32522,14.90,91.0,42.0,0.0
1787920147.3,7.11,790.8,1,2.640,2.816,0.9375,0,False,False,S,False,74.7,13.65,109120,400.32561,20.78,91.0,45.0,0.0
1787920147.5,6.37,797.8,1,2.790,2.816,0.9908,0,False,False,S,False,74.7,13.65,109120,400.32600,14.90,91.0,46.0,0.0
1787920147.7,6.03,799.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.65,109120,400.32639,13.73,91.0,47.0,0.0
1787920147.9,5.87,773.5,1,2.780,2.816,0.9872,0,False,False,S,False,74.7,13.58,109120,400.32678,13.73,91.0,43.0,0.0
1787920148.1,5.69,765.0,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.58,109120,400.32717,15.29,91.0,41.0,0.0
1787920148.3,5.57,757.0,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.58,109120,400.32756,12.16,91.0,41.0,0.0
1787920148.5,5.67,774.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.58,109120,400.32795,19.61,91.0,42.0,0.0
1787920148.7,5.24,762.0,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.58,109120,400.32795,16.08,91.0,42.0,1.0
1787920148.9,5.11,755.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.58,109120,400.32834,14.90,91.0,43.0,8.0
1787920149.1,5.00,809.0,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.58,109120,400.32873,12.55,91.0,49.0,8.0
1787920149.3,4.87,978.2,1,2.760,2.816,0.9801,0,False,False,S,False,74.7,13.58,109120,400.32912,17.65,91.0,56.0,9.0
1787920149.5,5.12,1154.0,1,2.830,2.816,1.0050,0,False,False,S,False,74.7,13.58,109120,400.32912,14.90,91.0,59.0,9.0
1787920149.7,5.63,1244.0,1,2.830,2.816,1.0050,0,False,False,S,False,74.7,13.58,109120,400.32951,13.73,91.0,59.0,10.0
1787920149.9,6.20,1271.2,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.58,109120,400.32990,13.73,91.0,55.0,10.0
1787920150.1,6.86,1276.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.58,109120,400.33029,16.47,91.0,53.0,10.0
1787920150.3,7.32,1304.0,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.58,109120,400.33068,21.96,91.0,55.0,10.0
1787920150.5,7.69,1261.0,1,2.800,2.816,0.9943,0,False,False,S,False,74.7,13.44,109120,400.33106,14.90,91.0,56.0,10.0
1787920150.7,8.01,1218.5,1,2.830,2.816,1.0050,0,False,False,S,False,74.7,13.44,109120,400.33145,14.90,91.0,57.0,0.0
1787920150.9,8.11,1055.0,1,2.800,2.816,0.9943,0,False,False,S,False,74.7,13.44,109120,400.33184,16.47,91.0,57.0,0.0
1787920151.1,8.09,954.2,1,2.800,2.816,0.9943,0,False,False,S,False,74.7,13.44,109120,400.33262,15.29,91.0,44.0,0.0
1787920151.3,7.95,927.2,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.44,109120,400.33301,12.94,91.0,44.0,0.0
1787920151.5,7.53,882.2,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.44,109120,400.33340,15.69,91.0,43.0,0.0
1787920151.8,7.25,798.0,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.44,109120,400.33418,21.57,91.0,47.0,0.0
1787920152.0,7.01,875.0,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.44,109120,400.33457,14.90,91.0,52.0,0.0
1787920152.2,6.96,825.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.44,109120,400.33496,13.33,91.0,46.0,0.0
1787920152.4,6.82,775.8,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.44,109120,400.33535,14.51,91.0,42.0,0.0
1787920152.6,6.51,767.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.44,109120,400.33574,13.73,91.0,40.0,0.0
1787920152.8,6.21,758.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.44,109120,400.33613,14.12,91.0,44.0,0.0
1787920153.0,5.92,792.5,1,2.800,2.816,0.9943,0,False,False,S,False,74.7,13.44,109120,400.33652,12.16,91.0,49.0,0.0
1787920153.2,5.52,795.0,1,2.810,2.816,0.9979,0,False,False,S,False,74.7,13.44,109120,400.33652,13.33,91.0,51.0,0.0
1787920153.4,4.86,763.8,1,2.790,2.816,0.9908,0,False,False,S,False,74.7,13.70,109120,400.33691,12.55,91.0,54.0,0.0
1787920153.6,3.97,791.2,1,2.570,2.816,0.9126,0,False,False,S,False,74.7,13.70,109120,400.33730,12.16,91.0,59.0,0.0
1787920153.8,3.13,785.0,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33730,12.16,91.0,60.0,0.0
1787920154.0,2.37,787.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,11.76,91.0,61.0,0.0
1787920154.2,1.73,747.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,12.94,91.0,64.0,0.0
1787920154.4,1.16,786.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,12.94,91.0,66.0,0.0
1787920154.6,0.39,780.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,12.94,91.0,66.0,0.0
1787920154.8,0.00,772.5,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,14.90,91.0,61.0,0.0
1787920155.0,0.00,770.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,14.90,91.0,59.0,0.0
1787920155.2,0.00,766.2,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,15.69,91.0,58.0,0.0
1787920155.4,0.00,753.8,1,2.820,2.816,1.0014,0,False,False,S,False,74.7,13.70,109120,400.33768,15.69,91.0,56.0,0.0
1787920155.6,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,13.70,109120,400.33768,14.90,91.0,56.0,0.0
1787920155.8,0.00,748.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.70,109120,400.33768,14.90,91.0,55.0,0.0
1787920156.0,0.00,754.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.33,109120,400.33768,15.69,91.0,54.0,0.0
1787920156.2,0.00,783.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.33,109120,400.33768,14.90,91.0,52.0,0.0
1787920156.4,0.00,782.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.33,109120,400.33768,14.90,91.0,50.0,0.0
1787920156.6,0.00,778.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.33,109120,400.33768,15.69,91.0,49.0,0.0
1787920156.8,0.00,770.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,13.73,91.0,49.0,0.0
1787920157.0,0.00,766.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,14.12,91.0,49.0,0.0
1787920157.2,0.00,768.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,14.90,91.0,48.0,0.0
1787920157.4,0.00,769.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,15.29,91.0,47.0,0.0
1787920157.6,0.00,769.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,15.69,91.0,47.0,0.0
1787920157.8,0.00,761.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,15.29,91.0,46.0,0.0
1787920158.0,0.00,759.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,14.90,91.0,46.0,0.0
1787920158.3,0.00,759.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,14.51,91.0,45.0,0.0
1787920158.5,0.00,756.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,13.73,91.0,45.0,0.0
1787920158.7,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.48,109120,400.33768,14.51,91.0,45.0,0.0
1787920158.9,0.00,746.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,13.73,91.0,45.0,0.0
1787920159.1,0.00,744.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,16.47,91.0,46.0,0.0
1787920159.3,0.00,744.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,15.69,91.0,46.0,0.0
1787920159.5,0.00,750.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,16.86,91.0,46.0,0.0
1787920159.7,0.00,757.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,15.69,91.0,46.0,0.0
1787920159.9,0.00,760.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,14.90,91.0,46.0,0.0
1787920160.1,0.00,762.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,15.29,91.0,46.0,0.0
1787920160.3,0.00,762.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,15.29,91.0,46.0,0.0
1787920160.5,0.00,762.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,14.90,91.0,46.0,0.0
1787920160.7,0.00,761.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,15.29,91.0,46.0,0.0
1787920160.9,0.00,758.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,14.90,91.0,46.0,0.0
1787920161.1,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,14.51,91.0,46.0,0.0
1787920161.3,0.00,752.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.46,109120,400.33768,15.29,91.0,46.0,0.0
1787920161.5,0.00,756.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,15.69,91.0,46.0,0.0
1787920161.7,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,14.90,91.0,46.0,0.0
1787920161.9,0.00,756.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,15.69,91.0,47.0,0.0
1787920162.1,0.00,762.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,14.90,91.0,47.0,0.0
1787920162.3,0.00,747.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,14.51,91.0,44.0,0.0
1787920162.5,0.00,797.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,14.90,91.0,43.0,0.0
1787920162.7,0.00,802.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,15.29,91.0,40.0,0.0
1787920162.9,0.00,788.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,14.90,91.0,39.0,0.0
1787920163.1,0.00,765.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,15.69,91.0,37.0,0.0
1787920163.3,0.00,762.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,15.69,91.0,36.0,0.0
1787920163.5,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,15.29,91.0,35.0,0.0
1787920163.7,0.00,743.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,15.29,91.0,34.0,0.0
1787920163.9,0.00,734.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.54,109120,400.33768,14.51,91.0,33.0,0.0
1787920164.2,0.00,732.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,15.69,91.0,33.0,0.0
1787920164.4,0.00,727.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,14.90,91.0,33.0,0.0
1787920164.6,0.00,726.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,13.73,91.0,33.0,0.0
1787920164.8,0.00,724.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,14.90,91.0,33.0,0.0
1787920165.0,0.00,724.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,15.29,91.0,32.0,0.0
1787920165.2,0.00,718.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,15.69,91.0,32.0,0.0
1787920165.4,0.00,715.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,15.69,91.0,32.0,0.0
1787920165.6,0.00,713.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,14.90,91.0,32.0,0.0
1787920165.8,0.00,713.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,14.51,91.0,32.0,0.0
1787920166.0,0.00,713.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,14.51,91.0,32.0,0.0
1787920166.2,0.00,711.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,14.90,91.0,32.0,0.0
1787920166.4,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,15.69,91.0,32.0,0.0
1787920166.6,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,15.69,91.0,32.0,0.0
1787920166.8,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.55,109120,400.33768,14.51,91.0,32.0,0.0
1787920167.0,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.69,91.0,32.0,0.0
1787920167.2,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.29,91.0,32.0,0.0
1787920167.4,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.29,91.0,32.0,0.0
1787920167.6,0.00,706.0,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.29,91.0,32.0,0.0
1787920167.8,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.69,91.0,32.0,0.0
1787920168.0,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.29,91.0,32.0,0.0
1787920168.2,0.00,708.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.29,91.0,32.0,0.0
1787920168.4,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.69,91.0,32.0,0.0
1787920168.6,0.00,702.2,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.69,91.0,32.0,0.0
1787920168.8,0.00,698.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,14.90,91.0,32.0,0.0
1787920169.0,0.00,699.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.69,91.0,32.0,0.0
1787920169.2,0.00,697.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.69,91.0,32.0,0.0
1787920169.4,0.00,699.5,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,15.29,91.0,32.0,0.0
1787920169.6,0.00,702.8,0,0.260,0.000,0.0000,0,False,False,P,False,75.6,13.57,109120,400.33768,14.90,91.0,32.0,0.0
